;W_VM_G;HP_ID_Reg;W_ID;W_GEW;W_HOCH;W_SZ;W_AZ;zweck;wegkm;wegmin_imp1;ST_JAHR;ST_MONAT;ST_WOCHE;ST_WOTAG;W_SZS;W_SZM;W_AZS;W_AZM;W_FOLGETAG;weg_intermod
778;0;421;3;0.51212673;137.2611847;37380;37800;4;0.98;7;2017;4;17;3;10;23;10;30;0;0
779;0;421;4;0.51212673;137.2611847;39300;39600;8;0.98;5;2017;4;17;3;10;55;11;0;0;0
780;0;421;5;0.51212673;137.2611847;49380;49620;5;0.15;4;2017;4;17;3;13;43;13;47;0;0
781;0;421;6;0.51212673;137.2611847;49620;49860;8;0.15;4;2017;4;17;3;13;47;13;51;0;0
782;0;421;7;0.51212673;137.2611847;50400;50820;5;0.15;7;2017;4;17;3;14;0;14;7;0;0
783;0;421;8;0.51212673;137.2611847;50880;51300;8;0.15;7;2017;4;17;3;14;8;14;15;0;0
784;0;368;1;1.392933258;373.3366335;30600;32400;7;18;30;2017;3;12;1;8;30;9;0;0;0
785;0;368;2;1.392933258;373.3366335;41100;42900;8;18;30;2017;3;12;1;11;25;11;55;0;0
786;1;634;1;0.365828584;98.05007611;36900;37500;4;6.65;10;2017;4;15;3;10;15;10;25;0;0
787;1;634;2;0.365828584;98.05007611;38400;38700;4;1.9;5;2017;4;15;3;10;40;10;45;0;0
788;1;634;3;0.365828584;98.05007611;39000;39600;8;6.65;10;2017;4;15;3;10;50;11;0;0;0
789;1;634;4;0.365828584;98.05007611;53400;54300;5;2.85;15;2017;4;15;3;14;50;15;5;0;0
790;1;634;5;0.365828584;98.05007611;54900;55500;5;2.85;10;2017;4;15;3;15;15;15;25;0;0
791;1;634;6;0.365828584;98.05007611;58200;58500;4;0.1;5;2017;4;15;3;16;10;16;15;0;0
792;1;634;7;0.365828584;98.05007611;59400;59700;8;3.8;5;2017;4;15;3;16;30;16;35;0;0
793;1;1402;1;0.848530826;227.4248533;36000;37800;4;19;30;2017;6;26;5;10;0;10;30;0;1
794;1;1402;2;0.848530826;227.4248533;45000;46800;8;19;30;2017;6;26;5;12;30;13;0;0;1
795;0;1402;3;0.848530826;227.4248533;73800;75600;7;1.96;30;2017;6;26;5;20;30;21;0;0;0
796;1;177;1;0.102331395;27.42705608;24600;25200;1;1.43;10;2017;2;6;2;6;50;7;0;0;0
797;1;177;2;0.102331395;27.42705608;28800;29400;2;1.43;10;2017;2;6;2;8;0;8;10;0;0
798;1;177;3;0.102331395;27.42705608;30300;31200;2;2.85;15;2017;2;6;2;8;25;8;40;0;0
799;1;177;4;0.102331395;27.42705608;33000;33600;2;0.95;10;2017;2;6;2;9;10;9;20;0;0
800;1;177;5;0.102331395;27.42705608;34800;35400;2;1.43;10;2017;2;6;2;9;40;9;50;0;0
801;1;177;6;0.102331395;27.42705608;50400;51300;8;3.33;15;2017;2;6;2;14;0;14;15;0;0
802;0;1171;1;1.301226026;348.757086;36900;39000;7;2.94;35;2016;10;42;7;10;15;10;50;0;1
803;0;1171;2;1.301226026;348.757086;41400;45000;7;3.92;60;2016;10;42;7;11;30;12;30;0;0
804;0;1171;3;1.301226026;348.757086;50400;51600;6;1.47;20;2016;10;42;7;14;0;14;20;0;0
805;0;1171;4;1.301226026;348.757086;52500;55200;8;2.94;45;2016;10;42;7;14;35;15;20;0;1
806;0;1171;5;1.301226026;348.757086;55500;57900;7;2.94;40;2016;10;42;7;15;25;16;5;0;0
807;0;1070;1;1.852630863;496.5456639;28200;29400;8;1.96;20;2016;9;39;3;7;50;8;10;0;0
808;1;1070;2;1.852630863;496.5456639;44100;45000;5;6.65;15;2016;9;39;3;12;15;12;30;0;1
809;1;1070;3;1.852630863;496.5456639;48000;48600;8;6.65;10;2016;9;39;3;13;20;13;30;0;1
810;1;1070;4;1.852630863;496.5456639;67200;67800;7;2.85;10;2016;9;39;3;18;40;18;50;0;1
811;1;1070;5;1.852630863;496.5456639;72600;73200;8;2.85;10;2016;9;39;3;20;10;20;20;0;1
812;1;1510;1;1.063821056;285.1273523;34200;34800;5;2.19;10;2017;5;21;4;9;30;9;40;0;0
813;1;1510;2;1.063821056;285.1273523;47700;48000;8;2.19;5;2017;5;21;4;13;15;13;20;0;0
814;1;1510;3;1.063821056;285.1273523;60000;60300;5;1.14;5;2017;5;21;4;16;40;16;45;0;0
815;1;1510;4;1.063821056;285.1273523;61800;62100;8;1.14;5;2017;5;21;4;17;10;17;15;0;0
816;1;1199;1;0.279691053;74.96333043;19800;20100;7;2.85;5;2017;3;10;5;5;30;5;35;0;0
817;1;1199;2;0.279691053;74.96333043;23400;23700;6;2.85;5;2017;3;10;5;6;30;6;35;0;0
818;1;1199;3;0.279691053;74.96333043;24000;25200;1;18.05;20;2017;3;10;5;6;40;7;0;0;0
819;1;1199;4;0.279691053;74.96333043;43200;44400;9;18.05;20;2017;3;10;5;12;0;12;20;0;0
820;1;1199;5;0.279691053;74.96333043;61200;61500;4;2.85;5;2017;3;10;5;17;0;17;5;0;0
821;1;1199;6;0.279691053;74.96333043;62100;62400;9;2.85;5;2017;3;10;5;17;15;17;20;0;0
822;1;1199;7;0.279691053;74.96333043;62700;63300;5;3.8;10;2017;3;10;5;17;25;17;35;0;0
823;1;1199;8;0.279691053;74.96333043;64200;64800;8;3.8;10;2017;3;10;5;17;50;18;0;0;0
824;0;2067;1;0.183835174;49.27185453;43500;43800;4;0.05;5;2017;5;22;2;12;5;12;10;0;0
825;0;2067;2;0.183835174;49.27185453;44400;44700;8;0.05;5;2017;5;22;2;12;20;12;25;0;0
826;1;2067;3;0.183835174;49.27185453;50700;51300;4;5.7;10;2017;5;22;2;14;5;14;15;0;0
827;1;2067;4;0.183835174;49.27185453;52200;52800;8;5.7;10;2017;5;22;2;14;30;14;40;0;0
828;1;2067;5;0.183835174;49.27185453;54000;54600;4;5.7;10;2017;5;22;2;15;0;15;10;0;0
829;1;2067;6;0.183835174;49.27185453;55200;55800;8;5.7;10;2017;5;22;2;15;20;15;30;0;0
830;0;2067;7;0.183835174;49.27185453;64200;66000;7;9.8;30;2017;5;22;2;17;50;18;20;0;0
831;1;1852;1;0.551093292;147.7050772;25200;25800;1;1.43;10;2017;5;20;1;7;0;7;10;0;1
832;1;1852;2;0.551093292;147.7050772;28800;29400;8;1.43;10;2017;5;20;1;8;0;8;10;0;1
833;1;1852;3;0.551093292;147.7050772;61200;61800;1;1.43;10;2017;5;20;1;17;0;17;10;0;1
834;1;1852;4;0.551093292;147.7050772;64800;65400;8;1.43;10;2017;5;20;1;18;0;18;10;0;1
835;0;1459;1;0.211079177;56.57384424;26700;27000;3;0.98;5;2017;2;8;5;7;25;7;30;0;0
836;0;1459;2;0.211079177;56.57384424;27000;28200;3;5.4;20;2017;2;8;5;7;30;7;50;0;0
837;0;1459;3;0.211079177;56.57384424;46200;46800;8;5.4;10;2017;2;8;5;12;50;13;0;0;0
838;0;1459;4;0.211079177;56.57384424;46800;47100;8;0.98;5;2017;2;8;5;13;0;13;5;0;0
839;0;1459;5;0.211079177;56.57384424;57600;64800;7;2.94;120;2017;2;8;5;16;0;18;0;0;0
840;0;1459;6;0.211079177;56.57384424;64800;65100;8;2.94;5;2017;2;8;5;18;0;18;5;0;0
841;0;1348;1;0.47913709;128.4192385;36000;37800;4;1.96;30;2017;2;7;2;10;0;10;30;0;0
842;0;1348;2;0.47913709;128.4192385;39600;41400;8;1.96;30;2017;2;7;2;11;0;11;30;0;0
843;0;1348;3;0.47913709;128.4192385;46800;54000;7;6.86;120;2017;2;7;2;13;0;15;0;0;0
844;0;1868;1;0.499838799;133.9677499;28800;29700;6;2.94;15;2016;7;30;5;8;0;8;15;0;0
845;0;1868;2;0.499838799;133.9677499;30900;31500;8;2.94;10;2016;7;30;5;8;35;8;45;0;0
846;0;1868;3;0.499838799;133.9677499;50400;51900;6;2.94;25;2016;7;30;5;14;0;14;25;0;0
847;0;1868;4;0.499838799;133.9677499;52800;54000;8;2.94;20;2016;7;30;5;14;40;15;0;0;0
848;0;1868;5;0.499838799;133.9677499;57600;58800;1;5.88;20;2016;7;30;5;16;0;16;20;0;0
849;0;1868;6;0.499838799;133.9677499;81300;82800;8;5.88;25;2016;7;30;5;22;35;23;0;0;0
850;1;1470;1;0.447917696;120.0517569;28200;28500;6;0.76;5;2017;4;17;2;7;50;7;55;0;0
851;1;1470;2;0.447917696;120.0517569;28800;29400;1;3.33;10;2017;4;17;2;8;0;8;10;0;0
852;0;1470;3;0.447917696;120.0517569;29400;30600;1;1.47;20;2017;4;17;2;8;10;8;30;0;0
853;0;1470;4;0.447917696;120.0517569;48600;49800;9;1.47;20;2017;4;17;2;13;30;13;50;0;0
854;1;1470;5;0.447917696;120.0517569;49800;50700;1;9.12;15;2017;4;17;2;13;50;14;5;0;0
855;1;1470;6;0.447917696;120.0517569;54900;56100;8;10.93;20;2017;4;17;2;15;15;15;35;0;0
856;0;1470;7;0.447917696;120.0517569;57000;57600;6;0.78;10;2017;4;17;2;15;50;16;0;0;0
857;0;1470;8;0.447917696;120.0517569;57900;58500;8;0.78;10;2017;4;17;2;16;5;16;15;0;0
858;1;1987;1;0.394032734;105.6094062;22200;23400;1;17.1;20;2016;9;36;1;6;10;6;30;0;0
859;1;1987;2;0.394032734;105.6094062;56400;57600;8;17.1;20;2016;9;36;1;15;40;16;0;0;0
860;0;40;1;1.5773872;422.7743316;25200;26400;1;1.96;20;2016;7;29;3;7;0;7;20;0;0
861;0;880;1;2.057202641;551.3753828;29400;32400;3;9.9;50;2016;11;46;1;8;10;9;0;0;1
862;0;880;2;2.057202641;551.3753828;61200;63900;8;9.9;45;2016;11;46;1;17;0;17;45;0;1
863;0;683;1;0.190073073;50.94374823;25200;26100;7;0.69;15;2017;6;25;3;7;0;7;15;0;1
864;0;683;2;0.190073073;50.94374823;27000;37800;7;9994;180;2017;6;25;3;7;30;10;30;0;0
865;0;683;3;0.190073073;50.94374823;37800;59400;7;6.86;360;2017;6;25;3;10;30;16;30;0;0
866;0;683;4;0.190073073;50.94374823;59400;68400;7;9994;150;2017;6;25;3;16;30;19;0;0;0
867;1;683;5;0.190073073;50.94374823;77400;78300;7;1.9;15;2017;6;25;3;21;30;21;45;0;0
868;0;1093;1;0.545883489;146.3087358;25200;27000;1;8.82;30;2016;11;46;4;7;0;7;30;0;0
869;0;1093;2;0.545883489;146.3087358;50400;52200;8;8.82;30;2016;11;46;4;14;0;14;30;0;0
870;0;1093;3;0.545883489;146.3087358;57600;58200;7;0.98;10;2016;11;46;4;16;0;16;10;0;0
871;0;1093;4;0.545883489;146.3087358;59400;60000;8;0.98;10;2016;11;46;4;16;30;16;40;0;0
872;0;1925;1;7.189729438;1927.005023;46800;57900;7;7.84;185;2016;10;42;6;13;0;16;5;0;0
873;1;1575;1;0.227455276;60.96299759;44100;45000;1;4.75;15;2017;4;17;1;12;15;12;30;0;0
874;1;1575;2;0.227455276;60.96299759;58500;59400;8;4.75;15;2017;4;17;1;16;15;16;30;0;0
875;0;1575;3;0.227455276;60.96299759;66600;73800;7;19.6;120;2017;4;17;1;18;30;20;30;0;0
876;0;1704;1;1.328750796;356.1343274;32400;33000;8;1.96;10;2016;9;38;1;9;0;9;10;0;0
877;0;1704;2;1.328750796;356.1343274;36000;36900;4;2.94;15;2016;9;38;1;10;0;10;15;0;0
878;0;1704;3;1.328750796;356.1343274;39600;40500;8;2.94;15;2016;9;38;1;11;0;11;15;0;0
879;0;1704;4;1.328750796;356.1343274;41400;42000;1;1.96;10;2016;9;38;1;11;30;11;40;0;1
880;0;1704;5;1.328750796;356.1343274;72000;72600;8;0.98;10;2016;9;38;1;20;0;20;10;0;0
881;1;1639;1;0.17508607;46.92690317;48600;49200;6;6.65;10;2017;1;3;3;13;30;13;40;0;0
882;1;1639;2;0.17508607;46.92690317;52800;53400;6;6.65;10;2017;1;3;3;14;40;14;50;0;0
883;1;1639;3;0.17508607;46.92690317;55800;56100;6;6.65;5;2017;1;3;3;15;30;15;35;0;0
884;1;1639;4;0.17508607;46.92690317;70200;70800;4;6.65;10;2017;1;3;3;19;30;19;40;0;0
885;1;1639;5;0.17508607;46.92690317;72600;73200;8;6.65;10;2017;1;3;3;20;10;20;20;0;0
886;703;885;1;7.187753288;1926.475371;39000;39300;1;70703;5;2016;11;47;4;10;50;10;55;0;703
887;703;885;2;7.187753288;1926.475371;57600;57900;7;70703;5;2016;11;47;4;16;0;16;5;0;703
888;703;885;3;7.187753288;1926.475371;60300;60600;9;70703;5;2016;11;47;4;16;45;16;50;0;703
889;703;885;4;7.187753288;1926.475371;72600;72900;8;70703;5;2016;11;47;4;20;10;20;15;0;703
890;1;1847;1;0.505799061;135.5652309;26400;27600;1;7.6;20;2017;1;4;5;7;20;7;40;0;0
891;1;1847;2;0.505799061;135.5652309;46800;48000;8;7.6;20;2017;1;4;5;13;0;13;20;0;0
892;1;1847;3;0.505799061;135.5652309;54900;55800;6;6.65;15;2017;1;4;5;15;15;15;30;0;0
893;1;1847;4;0.505799061;135.5652309;61200;62400;8;6.65;20;2017;1;4;5;17;0;17;20;0;0
894;1;8;1;2.508562592;672.3497394;30600;31800;4;6.65;20;2016;8;32;4;8;30;8;50;0;0
895;1;8;2;2.508562592;672.3497394;33300;34200;8;6.65;15;2016;8;32;4;9;15;9;30;0;0
896;1;8;3;2.508562592;672.3497394;54000;54900;4;6.65;15;2016;8;32;4;15;0;15;15;0;0
897;1;8;4;2.508562592;672.3497394;56700;57600;8;6.65;15;2016;8;32;4;15;45;16;0;0;0
898;703;275;1;0.235108543;63.01424107;27900;28500;4;70703;10;2017;6;25;6;7;45;7;55;0;703
899;703;275;2;0.235108543;63.01424107;29100;29700;4;70703;10;2017;6;25;6;8;5;8;15;0;703
900;703;275;3;0.235108543;63.01424107;30600;31500;8;70703;15;2017;6;25;6;8;30;8;45;0;703
901;703;275;4;0.235108543;63.01424107;52500;53100;5;70703;10;2017;6;25;6;14;35;14;45;0;703
902;703;275;5;0.235108543;63.01424107;58500;59400;8;70703;15;2017;6;25;6;16;15;16;30;0;703
903;703;275;6;0.235108543;63.01424107;61200;63000;5;70703;30;2017;6;25;6;17;0;17;30;0;703
904;1;275;7;0.235108543;63.01424107;86100;1800;8;28.5;35;2017;6;25;6;23;55;0;30;1;0
905;1;367;1;0.27798028;74.50480584;36300;37200;4;9.5;15;2017;7;27;6;10;5;10;20;0;1
906;1;367;2;0.27798028;74.50480584;40020;41400;8;9.5;23;2017;7;27;6;11;7;11;30;0;0
907;1;367;3;0.27798028;74.50480584;58500;61200;7;57;45;2017;7;27;6;16;15;17;0;0;0
908;1;367;4;0.27798028;74.50480584;72600;75000;8;57;40;2017;7;27;6;20;10;20;50;0;0
909;1;48;1;0.081452563;21.83107145;30600;31500;10;3.8;15;2017;4;15;1;8;30;8;45;0;0
910;1;48;2;0.081452563;21.83107145;39600;40800;10;2.85;20;2017;4;15;1;11;0;11;20;0;0
911;0;1017;1;1.426114091;382.2298239;27000;27600;3;1.37;10;2016;6;25;4;7;30;7;40;0;0
912;0;1017;2;1.426114091;382.2298239;56400;57000;8;1.37;10;2016;6;25;4;15;40;15;50;0;0
913;0;1017;3;1.426114091;382.2298239;65700;66600;7;2.25;15;2016;6;25;4;18;15;18;30;0;0
914;0;1017;4;1.426114091;382.2298239;72000;72900;8;2.25;15;2016;6;25;4;20;0;20;15;0;0
915;0;808;1;0.161710064;43.34184038;46800;50400;7;3.92;60;2017;1;1;5;13;0;14;0;0;0
916;0;808;2;0.161710064;43.34184038;54000;57600;8;3.92;60;2017;1;1;5;15;0;16;0;0;0
917;0;808;3;0.161710064;43.34184038;60000;60300;7;0.29;5;2017;1;1;5;16;40;16;45;0;0
918;0;808;4;0.161710064;43.34184038;68400;68700;8;0.29;5;2017;1;1;5;19;0;19;5;0;0
919;1;1784;1;0.104831198;28.09705802;33900;34200;1;3.8;5;2017;3;13;1;9;25;9;30;0;0
920;1;1784;2;0.104831198;28.09705802;60000;60600;8;3.8;10;2017;3;13;1;16;40;16;50;0;0
921;1;1784;3;0.104831198;28.09705802;62400;63900;3;12.35;25;2017;3;13;1;17;20;17;45;0;0
922;1;1784;4;0.104831198;28.09705802;71100;71400;4;3.8;5;2017;3;13;1;19;45;19;50;0;0
923;1;1784;5;0.104831198;28.09705802;73800;74400;8;8.55;10;2017;3;13;1;20;30;20;40;0;0
924;0;2072;1;2.93272515;786.0345987;20100;23400;1;11.7;55;2017;8;31;2;5;35;6;30;0;1
925;1;2072;2;2.93272515;786.0345987;56700;57900;8;12.35;20;2017;8;31;2;15;45;16;5;0;0
926;1;1060;1;0.209439066;56.13425878;37200;38100;7;11.4;15;2016;12;49;6;10;20;10;35;0;0
927;1;1060;2;0.209439066;56.13425878;38700;39600;8;11.4;15;2016;12;49;6;10;45;11;0;0;0
928;1;1060;3;0.209439066;56.13425878;41400;42000;4;1.9;10;2016;12;49;6;11;30;11;40;0;0
929;1;1060;4;0.209439066;56.13425878;42000;45600;4;1.9;60;2016;12;49;6;11;40;12;40;0;0
930;1;1060;5;0.209439066;56.13425878;51300;52500;7;11.4;20;2016;12;49;6;14;15;14;35;0;0
931;1;1060;6;0.209439066;56.13425878;55800;57600;7;16.15;30;2016;12;49;6;15;30;16;0;0;0
932;1;1060;7;0.209439066;56.13425878;59400;60300;8;5.7;15;2016;12;49;6;16;30;16;45;0;0
933;0;1060;8;0.209439066;56.13425878;61200;62100;7;1.18;15;2016;12;49;6;17;0;17;15;0;0
934;0;1060;9;0.209439066;56.13425878;64800;65700;8;1.18;15;2016;12;49;6;18;0;18;15;0;0
935;1;186;1;0.168536958;45.17159744;30600;31500;6;6.65;15;2017;2;6;5;8;30;8;45;0;1
936;1;186;2;0.168536958;45.17159744;32100;32700;8;6.65;10;2017;2;6;5;8;55;9;5;0;1
937;1;186;3;0.168536958;45.17159744;33300;33900;1;9.5;10;2017;2;6;5;9;15;9;25;0;0
938;1;186;4;0.168536958;45.17159744;64200;64800;8;9.5;10;2017;2;6;5;17;50;18;0;0;0
939;703;1506;1;0.428799171;114.9275731;15600;18300;1;70703;45;2017;1;3;5;4;20;5;5;0;703
940;703;1506;2;0.428799171;114.9275731;45000;47400;8;70703;40;2017;1;3;5;12;30;13;10;0;703
941;703;1506;3;0.428799171;114.9275731;55800;56400;4;70703;10;2017;1;3;5;15;30;15;40;0;703
942;703;1506;4;0.428799171;114.9275731;58800;59700;8;70703;15;2017;1;3;5;16;20;16;35;0;703
943;1;134;1;0.220705679;59.15395779;27000;27600;1;7.6;10;2016;12;48;4;7;30;7;40;0;0
944;1;134;2;0.220705679;59.15395779;57000;57600;8;7.6;10;2016;12;48;4;15;50;16;0;0;0
945;1;134;3;0.220705679;59.15395779;57600;59100;5;22.8;25;2016;12;48;4;16;0;16;25;0;1
946;1;134;4;0.220705679;59.15395779;63900;65400;8;22.8;25;2016;12;48;4;17;45;18;10;0;1
947;0;134;5;0.220705679;59.15395779;69600;69900;7;0.78;5;2016;12;48;4;19;20;19;25;0;0
948;0;134;6;0.220705679;59.15395779;76500;76800;8;0.78;5;2016;12;48;4;21;15;21;20;0;0
949;0;1473;1;5.670600032;1519.845056;37800;39600;5;2.94;30;2016;12;50;3;10;30;11;0;0;0
950;0;1473;2;5.670600032;1519.845056;40500;41100;4;1.47;10;2016;12;50;3;11;15;11;25;0;0
951;0;1473;3;5.670600032;1519.845056;43200;44100;5;1.96;15;2016;12;50;3;12;0;12;15;0;0
952;0;1473;4;5.670600032;1519.845056;46800;47700;8;1.96;15;2016;12;50;3;13;0;13;15;0;0
953;0;1473;5;5.670600032;1519.845056;54000;56700;5;4.9;45;2016;12;50;3;15;0;15;45;0;0
954;0;1473;6;5.670600032;1519.845056;68400;70200;5;2.94;30;2016;12;50;3;19;0;19;30;0;0
955;1;1157;1;0.327010852;87.64607334;36000;36900;5;4.75;15;2016;11;46;4;10;0;10;15;0;0
956;0;1157;2;0.327010852;87.64607334;36900;37500;5;0.49;10;2016;11;46;4;10;15;10;25;0;0
957;0;1157;3;0.327010852;87.64607334;46800;47700;9;0.49;15;2016;11;46;4;13;0;13;15;0;0
958;1;1157;4;0.327010852;87.64607334;47700;48600;4;4.75;15;2016;11;46;4;13;15;13;30;0;0
959;1;1157;5;0.327010852;87.64607334;49500;49800;8;0.95;5;2016;11;46;4;13;45;13;50;0;0
960;1;1079;1;0.368957404;98.88866847;22200;23100;1;14.25;15;2017;7;28;5;6;10;6;25;0;0
961;1;1079;2;0.368957404;98.88866847;23400;24000;2;7.6;10;2017;7;28;5;6;30;6;40;0;0
962;1;1079;3;0.368957404;98.88866847;25800;26100;2;5.7;5;2017;7;28;5;7;10;7;15;0;0
963;1;1079;4;0.368957404;98.88866847;29400;29700;2;2.85;5;2017;7;28;5;8;10;8;15;0;0
964;1;1079;5;0.368957404;98.88866847;30000;30300;2;2.85;5;2017;7;28;5;8;20;8;25;0;0
965;1;1079;6;0.368957404;98.88866847;32400;32700;2;0.76;5;2017;7;28;5;9;0;9;5;0;0
966;1;1079;7;0.368957404;98.88866847;33000;33600;2;2.85;10;2017;7;28;5;9;10;9;20;0;0
967;1;1079;8;0.368957404;98.88866847;36000;36900;8;14.25;15;2017;7;28;5;10;0;10;15;0;0
968;1;1079;9;0.368957404;98.88866847;46500;47400;1;14.25;15;2017;7;28;5;12;55;13;10;0;0
969;1;1079;10;0.368957404;98.88866847;48000;48300;2;0.48;5;2017;7;28;5;13;20;13;25;0;0
970;1;1079;11;0.368957404;98.88866847;49500;50100;2;2.85;10;2017;7;28;5;13;45;13;55;0;0
971;1;1079;12;0.368957404;98.88866847;52500;52800;2;1.43;5;2017;7;28;5;14;35;14;40;0;0
972;1;126;1;2.245445375;601.8285601;23400;24000;1;4.75;10;2017;3;12;5;6;30;6;40;0;0
973;0;126;2;2.245445375;601.8285601;43800;44400;4;0.88;10;2017;3;12;5;12;10;12;20;0;0
974;0;126;3;2.245445375;601.8285601;45600;46200;9;0.88;10;2017;3;12;5;12;40;12;50;0;0
975;1;126;4;2.245445375;601.8285601;57600;58200;8;4.75;10;2017;3;12;5;16;0;16;10;0;0
976;1;126;5;2.245445375;601.8285601;65700;66300;6;2.85;10;2017;3;12;5;18;15;18;25;0;0
977;1;126;6;2.245445375;601.8285601;66300;66900;4;2.38;10;2017;3;12;5;18;25;18;35;0;0
978;1;126;7;2.245445375;601.8285601;71400;72000;6;2.38;10;2017;3;12;5;19;50;20;0;0;0
979;1;126;8;2.245445375;601.8285601;72900;73500;8;2.85;10;2017;3;12;5;20;15;20;25;0;0
980;1;1090;1;0.312473739;83.74980875;57600;58200;5;6.65;10;2017;3;12;3;16;0;16;10;0;0
981;1;1090;2;0.312473739;83.74980875;58800;59400;8;6.65;10;2017;3;12;3;16;20;16;30;0;0
982;703;1507;1;0.396177042;106.1841278;27000;27300;5;70703;5;2017;4;17;3;7;30;7;35;0;703
983;703;1507;2;0.396177042;106.1841278;30600;30900;4;70703;5;2017;4;17;3;8;30;8;35;0;703
984;703;1507;3;0.396177042;106.1841278;33300;33600;9;70703;5;2017;4;17;3;9;15;9;20;0;703
985;703;1507;4;0.396177042;106.1841278;37500;38700;5;70703;20;2017;4;17;3;10;25;10;45;0;703
986;703;1507;5;0.396177042;106.1841278;41400;42900;9;70703;25;2017;4;17;3;11;30;11;55;0;703
987;703;1507;6;0.396177042;106.1841278;61200;61500;4;70703;5;2017;4;17;3;17;0;17;5;0;703
988;703;1507;7;0.396177042;106.1841278;62100;62400;9;70703;5;2017;4;17;3;17;15;17;20;0;703
989;703;1507;8;0.396177042;106.1841278;63900;64800;6;70703;15;2017;4;17;3;17;45;18;0;0;703
990;703;1507;9;0.396177042;106.1841278;65100;66000;9;70703;15;2017;4;17;3;18;5;18;20;0;703
991;703;1507;10;0.396177042;106.1841278;66600;68400;7;70703;30;2017;4;17;3;18;30;19;0;0;703
992;703;1507;11;0.396177042;106.1841278;68700;69000;9;70703;5;2017;4;17;3;19;5;19;10;0;703
993;703;1507;12;0.396177042;106.1841278;71100;71400;7;70703;5;2017;4;17;3;19;45;19;50;0;703
994;0;895;1;0.603529565;161.7591473;29700;30300;6;0.78;10;2017;6;22;5;8;15;8;25;0;0
995;0;895;2;0.603529565;161.7591473;31500;32400;6;0.78;15;2017;6;22;5;8;45;9;0;0;0
996;1;895;3;0.603529565;161.7591473;33000;33600;6;1.9;10;2017;6;22;5;9;10;9;20;0;0
997;1;895;4;0.603529565;161.7591473;35700;36300;6;1.9;10;2017;6;22;5;9;55;10;5;0;0
998;1;895;5;0.603529565;161.7591473;37200;37800;8;1.9;10;2017;6;22;5;10;20;10;30;0;0
999;1;1497;1;1.217327618;326.2704743;23100;24600;1;16.15;25;2017;2;5;4;6;25;6;50;0;1
1000;0;1497;2;1.217327618;326.2704743;44100;44400;7;0.29;5;2017;2;5;4;12;15;12;20;0;0
1001;0;1497;3;1.217327618;326.2704743;45600;45900;9;0.29;5;2017;2;5;4;12;40;12;45;0;0
1002;1;1497;4;1.217327618;326.2704743;53700;55200;5;15.2;25;2017;2;5;4;14;55;15;20;0;1
1003;1;1497;5;1.217327618;326.2704743;55500;55800;8;0.95;5;2017;2;5;4;15;25;15;30;0;0
1004;1;1497;6;1.217327618;326.2704743;56400;57600;5;8.55;20;2017;2;5;4;15;40;16;0;0;0
1005;1;1497;7;1.217327618;326.2704743;58200;59100;8;8.55;15;2017;2;5;4;16;10;16;25;0;0
1006;1;1497;8;1.217327618;326.2704743;63000;64800;6;4.75;30;2017;2;5;4;17;30;18;0;0;0
1007;1;1497;9;1.217327618;326.2704743;64800;66300;4;5.7;25;2017;2;5;4;18;0;18;25;0;0
1008;1;1497;10;1.217327618;326.2704743;66900;67200;8;0.95;5;2017;2;5;4;18;35;18;40;0;0
1009;1;201;1;2.621684103;702.6687831;37800;38400;8;4.75;10;2017;5;20;7;10;30;10;40;0;0
1010;0;201;2;2.621684103;702.6687831;45000;52200;7;24.5;120;2017;5;20;7;12;30;14;30;0;0
1011;0;201;3;2.621684103;702.6687831;52200;59400;7;24.5;120;2017;5;20;7;14;30;16;30;0;0
1012;1;918;1;0.297782114;79.81213111;27300;27900;6;2.85;10;2017;3;11;4;7;35;7;45;0;0
1013;1;918;2;0.297782114;79.81213111;28200;28800;8;2.38;10;2017;3;11;4;7;50;8;0;0;0
1014;0;918;3;0.297782114;79.81213111;29700;30000;1;0.29;5;2017;3;11;4;8;15;8;20;0;0
1015;1;918;4;0.297782114;79.81213111;47700;53100;2;73.15;90;2017;3;11;4;13;15;14;45;0;0
1016;1;918;5;0.297782114;79.81213111;65700;71100;9;73.15;90;2017;3;11;4;18;15;19;45;0;0
1017;0;918;6;0.297782114;79.81213111;72900;73200;8;0.29;5;2017;3;11;4;20;15;20;20;0;0
1018;0;119;1;5.172333667;1386.298753;25800;27600;3;9.9;30;2017;4;17;4;7;10;7;40;0;1
1019;0;119;2;5.172333667;1386.298753;46800;50400;8;9.9;60;2017;4;17;4;13;0;14;0;0;1
1020;0;119;3;5.172333667;1386.298753;52200;52260;7;0.05;1;2017;4;17;4;14;30;14;31;0;0
1021;0;119;4;5.172333667;1386.298753;60000;60060;8;0.05;1;2017;4;17;4;16;40;16;41;0;0
1022;1;119;5;5.172333667;1386.298753;61800;63000;7;5.7;20;2017;4;17;4;17;10;17;30;0;1
1023;1;119;6;5.172333667;1386.298753;68700;69600;8;5.7;15;2017;4;17;4;19;5;19;20;0;1
1024;0;119;7;5.172333667;1386.298753;72000;72180;8;0.1;3;2017;4;17;4;20;0;20;3;0;0
1025;1;1791;1;0.09291589;24.90349433;28800;30900;1;3.42;35;2017;7;28;4;8;0;8;35;0;1
1026;0;1791;2;0.09291589;24.90349433;57600;60300;8;3.33;45;2017;7;28;4;16;0;16;45;0;0
